author_id,author_name,hit_work_id,hit_title,hit_publication_year,hit_type,hit_cited_by_count,economics_portfolio_citations,economics_portfolio_works,hit_share,author_position_on_hit,subfield_name,topic_name,hit_author_count,prior_works,prior_cited_works,prior_citations
https://openalex.org/A5100670296,Jan de Vries,https://openalex.org/W1971178755,":<i>The First Modern Economy: Success, Failure, and Perseverance of the Dutch Economy, 1500-1815</i>",1998,article,474,483,13,0.9813664596273292,first,Economics and Econometrics,Historical Economic and Social Studies,1,9,6,8
https://openalex.org/A5060214772,Karine S. Moe,https://openalex.org/W2017912602,Lurking in the shadows: the informal sector and government policy,2003,article,374,483,6,0.7743271221532091,last,Economics and Econometrics,Taxation and Compliance Studies,2,5,5,109
https://openalex.org/A5081730620,Mauricio Castillo‐Vergara,https://openalex.org/W4214861923,How do digital capabilities affect firm performance? The mediating role of technological capabilities in the “new normal”,2022,article,361,483,20,0.7474120082815735,middle,Economics and Econometrics,Economic and Technological Innovation,6,10,10,65
https://openalex.org/A5087206977,R H Arnett,https://openalex.org/W152144363,The Medical Expenditure Panel Survey: a national health information resource.,1997,article,341,483,6,0.7060041407867494,last,Economics and Econometrics,Healthcare Policy and Management,9,4,3,52
https://openalex.org/A5039875968,Mariana Khapko,https://openalex.org/W2592188887,On time-inconsistent stochastic control in continuous time,2017,article,330,483,24,0.6832298136645962,middle,Economics and Econometrics,Economic theories and models,3,6,5,58
https://openalex.org/A5021099238,Paulo Springer de Freitas,https://openalex.org/W1996470779,Inflation targeting in Brazil: constructing credibility under exchange rate volatility,2003,article,310,483,9,0.6418219461697723,middle,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,4,4,4,107
https://openalex.org/A5014105271,Kristofer Dittmer,https://openalex.org/W3010500158,Feasible alternatives to green growth,2020,article,309,483,5,0.639751552795031,last,Economics and Econometrics,Climate Change Policy and Economics,4,4,4,174
https://openalex.org/A5002183686,Stephen Salloway,https://openalex.org/W2518195265,The DIAN‐TU Next Generation Alzheimer's prevention trial: Adaptive design and disease progression model,2016,article,294,483,13,0.6086956521739131,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",18,7,4,103
https://openalex.org/A5008841296,Philippe Capéraà,https://openalex.org/W1976054319,A nonparametric estimation procedure for bivariate extreme value copulas,1997,article,287,483,7,0.5942028985507246,first,Finance,Financial Risk and Volatility Modeling,1,3,2,5
https://openalex.org/A5102429654,Kashi Nath Tiwari,https://openalex.org/W1968130023,Economic Growth and the Balance-of-Payments Constraint,1995,article,281,483,18,0.5817805383022774,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,3,12,8,136
https://openalex.org/A5101634615,Min Zhou,https://openalex.org/W2883414680,Asymmetric impacts of oil price uncertainty on Chinese stock returns under different market conditions: Evidence from oil volatility index,2018,article,264,483,12,0.546583850931677,middle,Economics and Econometrics,Market Dynamics and Volatility,4,5,2,16
https://openalex.org/A5044935350,Paolo Ghirardato,https://openalex.org/W2020558716,Ambiguity in Asset Markets: Theory and Experiment,2010,article,381,482,13,0.7904564315352697,middle,Finance,Financial Markets and Investment Strategies,4,6,6,95
https://openalex.org/A5083002031,Thomas C. Mosk,https://openalex.org/W3125079544,Banks Response to Higher Capital Requirements: Evidence from a Quasi-Natural Experiment,2018,article,376,482,11,0.7800829875518672,middle,Finance,"Banking stability, regulation, efficiency",4,6,4,61
https://openalex.org/A5027903192,Jonathan Woetzel,https://openalex.org/W2898707686,"Jobs lost, jobs gained: What the future of work will mean for jobs, skills, and wages",2017,article,347,482,6,0.7199170124481328,middle,Economics and Econometrics,Labor market dynamics and wage inequality,8,5,5,135
https://openalex.org/A5031877880,John Richard Edwards,https://openalex.org/W1995802307,A History of Financial Accounting.,1990,article,340,482,16,0.7053941908713693,last,"General Economics, Econometrics and Finance","Economic, financial, and policy analysis",2,3,1,11
https://openalex.org/A5038199503,Michael A. Cusumano,https://openalex.org/W2029694086,Services and the Business Models of Product Firms: An Empirical Analysis of the Software Industry,2012,article,318,482,10,0.6597510373443983,middle,Economics and Econometrics,Firm Innovation and Growth,3,6,3,158
https://openalex.org/A5090805769,Heikki Kauppi,https://openalex.org/W2118229469,Predicting U.S. Recessions with Dynamic Binary Response Models,2008,article,311,482,24,0.6452282157676349,first,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,2,10,9,32
https://openalex.org/A5020436559,Norlin Khalid,https://openalex.org/W3022766640,"Effects of agriculture, renewable energy, and economic growth on carbon dioxide emissions: Evidence of the environmental Kuznets curve",2020,article,305,482,31,0.6327800829875518,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",5,7,5,13
https://openalex.org/A5082486969,Jacob S. Rugh,https://openalex.org/W2255380258,"Race, Space, and Cumulative Disadvantage: A Case Study of the Subprime Lending Collapse",2015,article,286,482,6,0.5933609958506224,first,Finance,"Housing, Finance, and Neoliberalism",3,3,1,82
https://openalex.org/A5041062585,Sar A. Levitan,https://openalex.org/W2316678168,"The Economics of Collective Action, <i>by John R. Commons</i>",1951,article,285,482,36,0.5912863070539419,first,Economics and Econometrics,Economic Theory and Institutions,1,7,4,69
https://openalex.org/A5072649044,Howard A. Stafford,https://openalex.org/W1984342216,"Economics of Agglomeration: Cities, Industrial Location, and Regional Growth",2003,article,277,482,16,0.5746887966804979,first,Economics and Econometrics,Regional Economics and Spatial Analysis,1,13,10,197
https://openalex.org/A5046369072,Pavol Povala,https://openalex.org/W3125013807,Expected Returns in Treasury Bonds,2015,article,270,482,13,0.5601659751037344,last,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,2,6,4,110
https://openalex.org/A5087905594,Shuwen Niu,https://openalex.org/W2037361023,"Economic growth, energy conservation and emissions reduction: A comparative analysis based on panel data for 8 Asian-Pacific countries",2011,article,242,482,11,0.5020746887966805,first,Economics and Econometrics,"Energy, Environment, Economic Growth",5,4,1,1
https://openalex.org/A5111670631,Janusz Mrozek,https://openalex.org/W1991659479,What determines the value of life? a meta‐analysis,2002,article,437,481,5,0.9085239085239085,first,Economics and Econometrics,Economic and Environmental Valuation,2,3,3,25
https://openalex.org/A5061311900,Jacqueline Elizabeth Alcalde‐Rabanal,https://openalex.org/W4281387590,Measuring the availability of human resources for health and its relationship to universal health coverage for 204 countries and territories from 1990 to 2019: a systematic analysis for the Global Burden of Disease Study 2019,2022,article,406,481,9,0.8440748440748441,middle,Finance,Healthcare Systems and Reforms,186,4,4,63
https://openalex.org/A5109554974,John W. Baldwin,https://openalex.org/W2316116756,"Capitalism and Material Life, 1400–1800",1974,article,367,481,9,0.762993762993763,first,Economics and Econometrics,Historical Economic and Social Studies,1,3,2,78
https://openalex.org/A5020776662,Maureen F. Carney,https://openalex.org/W2099282815,Cost-effectiveness of Practice-Initiated Quality Improvement for Depression,2001,article,340,481,6,0.7068607068607069,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",9,4,4,136
https://openalex.org/A5083351395,Juan Yao,https://openalex.org/W2064392635,Investor herding behaviour of Chinese stock market,2013,article,338,481,35,0.7027027027027027,first,Finance,Financial Markets and Investment Strategies,3,9,7,89
https://openalex.org/A5001313998,Chiara Martini,https://openalex.org/W1966353207,Demand-pull and technology-push public support for eco-innovation: The case of the biofuels sector,2015,article,324,481,11,0.6735966735966736,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",4,6,4,84
https://openalex.org/A5034707750,Duncan Russel,https://openalex.org/W1548701855,Climate Policy Integration: a Case of Déjà Vu?,2013,article,296,481,8,0.6153846153846154,last,Economics and Econometrics,Climate Change Policy and Economics,2,3,2,111
https://openalex.org/A5013458664,Fahim Al‐Marhubi,https://openalex.org/W2005586443,Export diversification and growth: an empirical investigation,2000,article,293,481,7,0.6091476091476091,first,"General Economics, Econometrics and Finance",Global trade and economics,1,4,4,144
https://openalex.org/A5035331715,Ana Iglesias,https://openalex.org/W2063945491,Physical and economic consequences of climate change in Europe,2011,article,436,480,11,0.9083333333333333,middle,Economics and Econometrics,Climate Change Policy and Economics,16,4,2,3
https://openalex.org/A5046413942,Morton Paglin,https://openalex.org/W2021640427,"Heterogeneous Human Capital, Occupational Choice, and Male-Female Earnings Differences",1990,article,369,480,9,0.76875,first,Economics and Econometrics,Housing Market and Economics,2,4,2,88
https://openalex.org/A5051833236,Ernan Haruvy,https://openalex.org/W2113827769,The Effect of Short Selling on Bubbles and Crashes in Experimental Spot Asset Markets,2006,article,358,480,18,0.7458333333333333,first,Finance,Financial Markets and Investment Strategies,2,4,3,33
https://openalex.org/A5081458190,A. V. Khomenko,https://openalex.org/W1990932995,Statistical theory of the boundary friction of atomically flat solid surfaces in the presence of a lubricant layer,2012,article,351,480,5,0.73125,first,Economics and Econometrics,Complex Systems and Time Series Analysis,2,3,3,129
https://openalex.org/A5112729388,Cathy Sherbourne,https://openalex.org/W2099282815,Cost-effectiveness of Practice-Initiated Quality Improvement for Depression,2001,article,340,480,5,0.7083333333333334,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",9,4,4,140
https://openalex.org/A5051829559,Alexander Monge‐Naranjo,https://openalex.org/W2141338042,The Nature of Credit Constraints and Human Capital,2011,article,331,480,42,0.6895833333333333,last,Economics and Econometrics,Fiscal Policy and Economic Growth,2,13,11,86
https://openalex.org/A5050121207,Chengyou Li,https://openalex.org/W4320018725,"Digital transformation, risk-taking, and innovation: Evidence from data on listed enterprises in China",2023,article,277,480,13,0.5770833333333333,middle,Economics and Econometrics,Firm Innovation and Growth,4,5,4,105
https://openalex.org/A5100745447,Taewon Kim,https://openalex.org/W1979324838,Default Probabilities for Mortgages,1994,article,246,480,16,0.5125,last,Economics and Econometrics,Housing Market and Economics,3,4,4,123
https://openalex.org/A5011389747,Grégory Jackson,https://openalex.org/W2400782611,Varieties of Capitalism and institutional comparative advantage: A test and reinterpretation,2016,article,243,480,15,0.50625,last,"General Economics, Econometrics and Finance",Global trade and economics,2,7,6,199
https://openalex.org/A5028005682,Amy C. Sturm,https://openalex.org/W3217131706,"Responsible use of polygenic risk scores in the clinic: potential benefits, risks and gaps",2021,review,428,479,8,0.8935281837160751,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",26,3,1,1
https://openalex.org/A5030094802,GK Mini,https://openalex.org/W4281387590,Measuring the availability of human resources for health and its relationship to universal health coverage for 204 countries and territories from 1990 to 2019: a systematic analysis for the Global Burden of Disease Study 2019,2022,article,406,479,5,0.8475991649269311,middle,Finance,Healthcare Systems and Reforms,186,3,2,72
https://openalex.org/A5109417022,Michelle Casey,https://openalex.org/W2753282823,"Access To Obstetric Services In Rural Counties Still Declining, With 9 Percent Losing Services, 2004–14",2017,article,323,479,39,0.6743215031315241,middle,Economics and Econometrics,Healthcare Policy and Management,4,36,11,127
https://openalex.org/A5090278036,Veronica Grembi,https://openalex.org/W3122782960,Do Fiscal Rules Matter?,2016,article,295,479,33,0.615866388308977,first,Economics and Econometrics,Fiscal Policies and Political Economy,3,19,13,126
https://openalex.org/A5091816197,Gianluca Capone,https://openalex.org/W2105351518,Institutions and diversification: Related versus unrelated diversification in a varieties of capitalism framework,2015,article,291,479,11,0.6075156576200418,last,"General Economics, Econometrics and Finance",Global trade and economics,2,4,3,35
https://openalex.org/A5020726231,Linda Datcher Loury,https://openalex.org/W2056316652,"Some Contacts Are More Equal than Others: Informal Networks, Job Tenure, and Wages",2006,article,284,479,8,0.592901878914405,first,Economics and Econometrics,Labor market dynamics and wage inequality,1,6,5,190
https://openalex.org/A5038044357,Graham Nichol,https://openalex.org/W1562415841,Using and interpreting cost-effectiveness acceptability curves: an example using data from a trial of management strategies for atrial fibrillation,2006,article,278,479,8,0.5803757828810021,last,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",4,5,3,201
https://openalex.org/A5100457313,Liqun Zhang,https://openalex.org/W4381332463,Has China's low-carbon strategy pushed forward the digital transformation of manufacturing enterprises? Evidence from the low-carbon city pilot policy,2023,article,267,479,7,0.55741127348643,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",6,5,1,1
https://openalex.org/A5020924560,Lesley Doyal,https://openalex.org/W2098267128,The causes and effects of socio-demographic exclusions from clinical trials,2005,review,250,479,15,0.5219206680584552,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",7,10,9,224
https://openalex.org/A5075511517,Klaus Armingeon,https://openalex.org/W2116446637,Political Economy of the Sovereign Debt Crisis: The Limits of Internal Devaluation,2012,article,245,479,24,0.511482254697286,first,Economics and Econometrics,Fiscal Policies and Political Economy,2,6,1,1
https://openalex.org/A5069496306,Dirk J. van Veldhuisen,https://openalex.org/W2522335561,2015 ESC Guidelines for the management of patients with ventricular arrhythmias and the prevention of sudden cardiac death,2015,article,443,478,5,0.9267782426778243,last,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",18,3,1,34
https://openalex.org/A5074633154,Karl F. Helleiner,https://openalex.org/W1523227389,"The Counter-Revolution of Science: Studies on the Abuse of Reason. By F. A. Hayek. Glencoe, Ill.: The Free Press. 1952. Pp. xii, 255. $4.00.",1953,article,337,478,37,0.7050209205020921,first,Economics and Econometrics,Economic Theory and Institutions,1,16,1,16
https://openalex.org/A5063349276,Ming‐Lang Tseng,https://openalex.org/W3022766640,"Effects of agriculture, renewable energy, and economic growth on carbon dioxide emissions: Evidence of the environmental Kuznets curve",2020,article,305,478,11,0.6380753138075314,last,Economics and Econometrics,"Energy, Environment, Economic Growth",5,4,3,109
https://openalex.org/A5012760268,Laure de Preux,https://openalex.org/W3124367753,Industry Compensation under Relocation Risk: A Firm-Level Analysis of the EU Emissions Trading Scheme,2014,article,303,478,14,0.6338912133891214,middle,Economics and Econometrics,Climate Change Policy and Economics,4,7,5,83
https://openalex.org/A5070031687,Nathan J. Kelly,https://openalex.org/W2125641519,The Rise of the Super-Rich,2012,article,288,478,11,0.602510460251046,last,"General Economics, Econometrics and Finance",Economic Theory and Policy,2,4,3,78
https://openalex.org/A5035585648,David Kanter,https://openalex.org/W3040676257,Gaps and opportunities in nitrogen pollution policies around the world,2020,article,246,478,10,0.5146443514644351,first,Economics and Econometrics,Climate Change Policy and Economics,5,6,3,101
https://openalex.org/A5029466674,Paolo Patelli,https://openalex.org/W2128726101,The predictive power of zero intelligence in financial markets,2005,article,448,477,6,0.939203354297694,middle,Economics and Econometrics,Complex Systems and Time Series Analysis,3,3,2,13
https://openalex.org/A5005956305,Mark E. Splaine,https://openalex.org/W2099067527,The SQUIRE (Standards for QUality Improvement Reporting Excellence) guidelines for quality improvement reporting: explanation and elaboration,2008,article,442,477,6,0.9266247379454927,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",19,3,2,29
https://openalex.org/A5110329064,Thomas J. Fararo,https://openalex.org/W2143009213,Rational Choice Theory: Advocacy and Critique.,1993,article,415,477,6,0.870020964360587,last,Economics and Econometrics,Economic Theory and Institutions,3,3,3,19
https://openalex.org/A5057926319,Mowafa Househ,https://openalex.org/W4281387590,Measuring the availability of human resources for health and its relationship to universal health coverage for 204 countries and territories from 1990 to 2019: a systematic analysis for the Global Burden of Disease Study 2019,2022,article,406,477,6,0.8511530398322851,middle,Finance,Healthcare Systems and Reforms,186,4,4,56
https://openalex.org/A5027184577,Gro Steine,https://openalex.org/W2136691649,Consumers' Willingness to Pay for the Color of Salmon: A Choice Experiment with Real Economic Incentives,2006,article,398,477,8,0.8343815513626834,middle,Economics and Econometrics,Economic and Environmental Valuation,4,4,3,65
https://openalex.org/A5021056215,Martijn Brons,https://openalex.org/W2047295520,Price elasticities of demand for passenger air travel: a meta-analysis,2002,article,357,477,12,0.7484276729559748,first,"General Economics, Econometrics and Finance",Aviation Industry Analysis and Trends,4,9,6,119
https://openalex.org/A5077085997,Syngjoo Choi,https://openalex.org/W3034911428,Socio-demographic factors associated with self-protecting behavior during the Covid-19 pandemic,2021,article,350,477,13,0.7337526205450734,middle,Economics and Econometrics,COVID-19 Pandemic Impacts,7,10,7,127
https://openalex.org/A5085722712,Keith M. Howe,https://openalex.org/W2171320506,Public Information Arrival,1994,article,347,477,10,0.7274633123689728,last,Finance,Financial Markets and Investment Strategies,2,7,3,78
https://openalex.org/A5066954011,Jim Brumby,https://openalex.org/W1977404191,Investing in public investment: an index of public investment efficiency,2012,article,333,477,8,0.6981132075471698,middle,Economics and Econometrics,Fiscal Policy and Economic Growth,5,7,6,144
https://openalex.org/A5002687453,William A. Fischer,https://openalex.org/W2133067791,Firm size and dynamic technological innovation,2002,article,318,477,17,0.6666666666666666,last,Economics and Econometrics,Firm Innovation and Growth,3,8,6,115
https://openalex.org/A5010058963,Michael Keen,https://openalex.org/W1992549038,"Public Goods, Self-Selection and Optimal Income Taxation",1993,article,276,477,25,0.5786163522012578,last,Economics and Econometrics,Fiscal Policy and Economic Growth,2,5,4,53
https://openalex.org/A5101793500,Michael Koch,https://openalex.org/W3126711410,Robots and Firms,2021,article,375,476,28,0.7878151260504201,first,"General Economics, Econometrics and Finance",Global trade and economics,3,17,8,79
https://openalex.org/A5086305823,Gergely Ujhelyi,https://openalex.org/W2036776787,"Men, women, and machines: How trade impacts gender inequality",2013,article,280,476,18,0.5882352941176471,middle,"General Economics, Econometrics and Finance",Global trade and economics,3,8,4,28
https://openalex.org/A5086908958,Falko Paetzold,https://openalex.org/W4295419360,Do Investors Care about Impact?,2022,article,279,476,11,0.5861344537815126,middle,Economics and Econometrics,Economic and Environmental Valuation,4,7,5,158
https://openalex.org/A5089695973,Andrew Amos Channon,https://openalex.org/W2461509061,What is the private sector? Understanding private provision in the health systems of low-income and middle-income countries,2016,review,269,476,8,0.5651260504201681,middle,Finance,Healthcare Systems and Reforms,6,4,2,45
https://openalex.org/A5056977919,Robin Stryker,https://openalex.org/W2073142116,"Rules, Resources, and Legitimacy Processes: Some Implications for Social Conflict, Order, and Change",1994,article,253,476,6,0.5315126050420168,first,Economics and Econometrics,"Law, Economics, and Judicial Systems",1,3,2,168
https://openalex.org/A5040138764,James F. Toole,https://openalex.org/W2025708711,The Global Stroke Initiative,2004,review,441,475,5,0.9284210526315789,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",6,3,1,34
https://openalex.org/A5022769644,Stefano Brusoni,https://openalex.org/W2035496725,In defence of the linear model: An essay,2009,article,355,475,9,0.7473684210526316,middle,Economics and Econometrics,Innovation Policy and R&D,3,7,6,120
https://openalex.org/A5021553933,Warisa Panichkriangkrai,https://openalex.org/W2785647286,Health systems development in Thailand: a solid platform for successful implementation of universal health coverage,2018,review,352,475,8,0.7410526315789474,middle,Finance,Healthcare Systems and Reforms,5,3,2,12
https://openalex.org/A5069415388,Steven Wooding,https://openalex.org/W2124354030,"How long does biomedical research take? Studying the time taken between biomedical and health research and its translation into products, policy, and practice",2015,article,343,475,16,0.7221052631578947,last,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",10,5,4,65
https://openalex.org/A5059054013,Craig R. MacPhee,https://openalex.org/W2128893037,Gravity models: a reformulation and an application to discriminatory trade arrangements,1994,article,337,475,18,0.7094736842105264,last,"General Economics, Econometrics and Finance",Global trade and economics,2,10,5,68
https://openalex.org/A5112603679,Roque B. Fernández,https://openalex.org/W2071896250,Returns to Regionalism: An Analysis of Nontraditional Gains from Regional Trade Agreements,1998,article,311,475,37,0.6547368421052632,first,"General Economics, Econometrics and Finance",Global trade and economics,2,22,11,136
https://openalex.org/A5029607402,Achim Schmillen,https://openalex.org/W44284924,The scars of youth: Effects of early‐career unemployment on future unemployment experience,2017,article,307,475,30,0.6463157894736842,first,Economics and Econometrics,Labor market dynamics and wage inequality,2,15,13,120
https://openalex.org/A5083733019,Laura Blow,https://openalex.org/W2025168225,"Booms and Busts: Consumption, House Prices and Expectations",2008,article,306,475,17,0.6442105263157895,middle,Economics and Econometrics,Housing Market and Economics,4,9,8,79
https://openalex.org/A5011614735,Alberto Manconi,https://openalex.org/W3124550790,The role of institutional investors in propagating the crisis of 2007–2008,2011,article,305,475,14,0.6421052631578947,first,Finance,"Banking stability, regulation, efficiency",3,3,2,91
https://openalex.org/A5022144342,Chris Doyle,https://openalex.org/W2103303285,The Access Pricing Problem: A Synthesis,1996,article,305,475,19,0.6421052631578947,middle,Economics and Econometrics,Economic theories and models,3,8,5,59
https://openalex.org/A5064273736,Tim Adam,https://openalex.org/W3121880194,THE INVESTMENT OPPORTUNITY SET AND ITS PROXY VARIABLES,2008,article,303,475,16,0.6378947368421053,first,Finance,Capital Investment and Risk Analysis,2,3,3,105
https://openalex.org/A5063647384,Hitinder S. Gurm,https://openalex.org/W2145779362,How A Regional Collaborative Of Hospitals And Physicians In Michigan Cut Costs And Improved The Quality Of Care,2011,article,295,475,59,0.6210526315789474,middle,Economics and Econometrics,Healthcare Policy and Management,8,26,4,83
https://openalex.org/A5109005344,Howard R. Smith,https://openalex.org/W2036562478,Banks and Politics in America from the Revolution to the Civil War,1958,article,290,475,11,0.6105263157894737,first,"General Economics, Econometrics and Finance",Economic Theory and Policy,2,8,4,108
https://openalex.org/A5017691455,Sabrina J. Lovell,https://openalex.org/W2097028705,The Economic Impacts of Aquatic Invasive Species: A Review of the Literature,2006,review,409,474,12,0.8628691983122363,first,Economics and Econometrics,Economic and Environmental Valuation,3,3,3,30
https://openalex.org/A5067292557,Stijn Claessens,https://openalex.org/W1571110451,World development report 1996 : from plan to market,1996,article,387,474,35,0.8164556962025317,middle,Finance,Global Financial Crisis and Policies,9,3,3,14
https://openalex.org/A5112517008,V. Tanzi,https://openalex.org/W2221805306,The underground economy in the United States: estimates and implications.,2014,article,328,474,12,0.6919831223628692,first,Economics and Econometrics,Taxation and Compliance Studies,1,4,3,60
https://openalex.org/A5064246487,Hector Calvo-Pardo,https://openalex.org/W4241731881,Sequential exporting,2012,article,328,474,19,0.6919831223628692,middle,"General Economics, Econometrics and Finance",Global trade and economics,4,10,6,62
https://openalex.org/A5033969268,Maria Jepsen,https://openalex.org/W2107791026,"Taking European knowledge society seriously. Report of the expert group on Science and governance to the science, economy and society directorate, Directorate-General for research, European Commission",2007,preprint,325,474,8,0.6856540084388185,middle,Economics and Econometrics,"Public Administration, ICT, and Policy Development",14,5,4,123
https://openalex.org/A5027413655,George R. Feiwel,https://openalex.org/W2531100906,RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI,2016,article,299,474,33,0.630801687763713,first,Economics and Econometrics,Italy: Economic History and Contemporary Issues,4,32,17,175
https://openalex.org/A5051284936,Cosmin-Octavian Cepoi,https://openalex.org/W3036974036,Asymmetric dependence between stock market returns and news during COVID-19 financial turmoil,2020,article,291,474,21,0.6139240506329114,first,Economics and Econometrics,Market Dynamics and Volatility,1,7,6,63
https://openalex.org/A5016356761,Joon‐Ho Hahm,https://openalex.org/W2247286445,Noncore Bank Liabilities and Financial Vulnerability,2013,article,274,474,20,0.5780590717299579,first,Finance,"Banking stability, regulation, efficiency",3,16,13,199
https://openalex.org/A5038546070,Barry M. Straube,https://openalex.org/W2025827186,Reduction in Acute Myocardial Infarction Mortality in the United States,2009,article,259,474,5,0.5464135021097046,middle,Economics and Econometrics,Healthcare Policy and Management,16,3,3,196
https://openalex.org/A5031596378,Hong-Sang Jung,https://openalex.org/W3123287395,"The impact of public education expenditure on human capital, growth, and poverty in Tanzania and Zambia: a general equilibrium approach",2003,article,254,474,8,0.5358649789029536,first,Economics and Econometrics,Fiscal Policy and Economic Growth,2,3,3,73
https://openalex.org/A5084067321,Máirín Ryan,https://openalex.org/W4245990189,Use of discrete choice experiments to elicit preferences,2001,article,252,474,35,0.5316455696202531,first,Economics and Econometrics,Economic and Environmental Valuation,4,4,4,82
https://openalex.org/A5010962488,Tarun Dua,https://openalex.org/W4313812373,The worldwide costs of dementia in 2019,2023,article,447,473,4,0.945031712473573,last,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",14,3,1,26
https://openalex.org/A5016090653,Robert F. Garry,https://openalex.org/W4288034315,The Huanan Seafood Wholesale Market in Wuhan was the early epicenter of the COVID-19 pandemic,2022,article,418,473,6,0.8837209302325582,middle,Economics and Econometrics,COVID-19 Pandemic Impacts,18,3,1,16
https://openalex.org/A5110856989,Luis F. López-Calva,https://openalex.org/W3121961582,"Declining Inequality in Latin America in the 2000s: The Cases of Argentina, Brazil, and Mexico",2012,article,401,473,17,0.8477801268498943,middle,Economics and Econometrics,Fiscal Policy and Economic Growth,3,5,2,12
https://openalex.org/A5112650530,Jed Emerson,https://openalex.org/W1964527613,Impact Investing: Transforming How We Make Money while Making a Difference,2011,article,389,473,4,0.8224101479915433,last,Finance,Community Development and Social Impact,2,3,3,84
https://openalex.org/A5084390255,Blythe Adamson,https://openalex.org/W3011119029,"Comparison of Population Characteristics in Real-World Clinical Oncology Databases in the US: Flatiron Health, SEER, and NPCR",2020,preprint,351,473,23,0.7420718816067653,middle,Economics and Econometrics,Economic and Financial Impacts of Cancer,5,6,3,51
https://openalex.org/A5034962106,Melissa B. Frye,https://openalex.org/W2093458066,Do Female Mutual Fund Managers Manage Differently?,2003,article,346,473,10,0.7315010570824524,last,Finance,Financial Markets and Investment Strategies,3,4,4,114
https://openalex.org/A5103350137,Tim Oliver Berg,https://openalex.org/W2093418366,Inflation Expectations and Readiness to Spend: Cross-Sectional Evidence,2015,article,319,473,36,0.6744186046511628,middle,"General Economics, Econometrics and Finance",Monetary Policy and Economic Impact,3,26,15,62
https://openalex.org/A5083754327,E. A. Hammel,https://openalex.org/W2318874135,A Theory of Culture for Demography,1990,article,314,473,15,0.6638477801268499,first,Economics and Econometrics,Historical Economic and Social Studies,1,8,5,59
https://openalex.org/A5062445386,Pablo Federico,https://openalex.org/W3124820269,Bank funding structures and risk: Evidence from the global financial crisis,2015,article,298,473,11,0.6300211416490487,last,Finance,"Banking stability, regulation, efficiency",2,10,6,175
https://openalex.org/A5008017533,Spencer Phillips Hey,https://openalex.org/W2947583588,Assessment of the Clinical Benefit of Cancer Drugs Receiving Accelerated Approval,2019,review,279,473,10,0.5898520084566596,middle,Economics and Econometrics,"Health Systems, Economic Evaluations, Quality of Life",3,4,4,164
https://openalex.org/A5013264503,Dan Steinberg,https://openalex.org/W4238050481,Experimental analysis of choice,1994,article,266,473,6,0.5623678646934461,middle,Economics and Econometrics,Economic and Environmental Valuation,12,3,3,95
https://openalex.org/A5021706742,Keith D. Brouthers,https://openalex.org/W2055015309,"Real Options, International Entry Mode Choice and Performance",2008,article,264,473,10,0.5581395348837209,first,Finance,Capital Investment and Risk Analysis,3,4,1,1
https://openalex.org/A5051078665,Jianfeng Wu,https://openalex.org/W2615849458,The birth of edge cities in China: Measuring the effects of industrial parks policy,2017,article,251,473,11,0.5306553911205074,middle,Economics and Econometrics,Regional Economics and Spatial Analysis,4,5,4,138
https://openalex.org/A5020813810,Thomas M. Jorde,https://openalex.org/W2192841674,Competition and Cooperation: Striking the Right Balance,1989,article,249,473,16,0.5264270613107822,first,Economics and Econometrics,Merger and Competition Analysis,2,5,5,35
https://openalex.org/A5082906381,M. Babu,https://openalex.org/W2549149772,Does financial development intensify energy consumption in Saudi Arabia?,2016,article,242,473,52,0.5116279069767442,middle,Economics and Econometrics,"Energy, Environment, Economic Growth",4,16,11,129
https://openalex.org/A5040276644,Sam Manning,https://openalex.org/W4399848789,GPTs are GPTs: Labor market impact potential of LLMs,2024,article,469,472,4,0.9936440677966102,middle,Economics and Econometrics,Labor market dynamics and wage inequality,4,3,2,3
https://openalex.org/A5004550323,Jean Agras,https://openalex.org/W1986392484,A dynamic approach to the Environmental Kuznets Curve hypothesis,1999,article,461,472,4,0.9766949152542372,first,Economics and Econometrics,"Energy, Environment, Economic Growth",2,3,3,11
